id,weight
415,4358.862
416,24.121952
417,1096.6263
418,9911.782
419,1177.8325
420,1211.2322
421,1690.5504
422,434.74655
423,228.61502
424,6301.2256
425,689.699
426,2940.8376
427,562.71735
428,1283.4781
429,183.47508
430,3568.9988
431,460.72748
432,294.5896
433,5077.8906
434,207.90755
435,807.81195
436,1203.1786
437,2600.1946
438,243.48286
439,2392.0872
440,2091.5574
441,325.6141
442,2068.9333
443,794.6351
444,1286.6124
445,1885.9121
446,2237.8572
447,1040.0608
448,736.4485
449,4205.804
450,1119.7091
451,1621.9213
452,2131.6987
453,2697.6882
454,413.33154
455,8414.677
456,327.42834
457,80.116356
458,139.40456
459,766.68976
460,8303.414
461,86.602715
462,659.79346
463,963.692
464,710.4545
465,2000.8446
466,507.09137
467,6440.394
468,869.808
469,228.92409
470,1277.3737
471,10872.64
472,4839.2573
473,1677.4983
474,1575.1929
475,2140.5603
476,1755.6086
477,1114.4336
478,968.08856
479,941.75745
480,77.027794
481,920.49493
482,3738.966
483,5645.5747
484,648.52246
485,8821.145
486,1920.9226
487,1630.9204
488,544.9493
489,78.60215
490,1281.1948
491,802.72864
492,916.52075
493,4567.7476
494,5708.561
495,10508.285
496,1030.7814
497,3923.0662
498,1801.3591
499,3684.1106
500,1748.6545
501,2107.969
502,621.7776
503,890.8788
504,1354.931
505,340.2912
506,35.189884
507,1585.7811
508,134.03967
509,3545.261
510,343.98245
511,3373.56
512,2262.6228
513,6084.184
514,3566.4119
515,840.4794
516,445.92844
517,3956.7725
518,1036.845
519,2956.7717
520,169.50465
521,2643.2368
522,2913.0854
523,3386.3093
524,5784.932
525,4021.226
526,279.00613
527,950.56995
528,1643.8029
529,660.4394
530,830.3603
531,2551.71
532,2259.1912
533,3316.4556
534,3288.067
535,1618.5128
536,1395.9401
537,10498.312
538,65.48629
539,6487.057
540,7231.344
541,2742.4211
542,380.58356
543,8181.8955
544,3214.061
545,3857.0513
546,1294.8296
547,4217.439
548,1637.4918
549,174.62148
550,5759.56
551,1664.9854
552,114.911095
553,104.948784
554,784.3049
555,3344.4763
556,2298.2336
557,4876.99
558,5234.986
559,1540.2966
560,414.2941
561,836.5173
562,3931.3625
563,533.1201
564,1833.969
565,262.30786
566,78.770996
567,1737.6041
568,287.4011
569,659.5545
570,1649.3151
571,3354.5686
572,299.16373
573,100.887634
574,342.00574
575,119.51474
576,1029.5857
577,1588.8304
578,1628.0586
579,2123.621
580,1560.4406
581,2973.1008
582,520.4733
583,554.76324
584,2780.4731
585,57.70458
586,991.0556
587,712.6753
588,2196.2415
589,1291.271
590,1949.7485
591,1956.6251
592,2001.356
593,177.21645
594,729.99384
595,3405.2197
596,3357.4233
597,447.36694
598,854.28784
599,612.0736
600,2402.6323
601,1809.9144
602,6427.2583
603,4951.899
604,1824.8242
605,91.29233
606,5146.884
607,453.18967
608,1435.2797
609,3214.216
610,3429.0356
611,1368.2513
612,9088.711
613,709.9271
614,66.62003
615,578.38605
616,489.52362
617,336.16824
618,83.77597
619,232.40945
620,3251.8643
621,4739.961
622,10870.747
623,3198.1763
624,2661.59
625,2244.5535
626,2809.4211
627,769.41864
628,1772.648
629,1298.9829
630,2678.9438
631,9207.794
632,399.59924
633,620.77136
634,1917.3184
635,3525.4148
636,2442.2336
637,2956.1953
638,420.77148
639,3150.1506
640,570.279
641,141.59009
642,3236.2825
643,2503.2832
644,1271.6965
645,286.91168
646,427.02023
647,490.60876
648,3683.3938
649,2710.3372
650,8107.2163
651,591.8476
652,894.183
653,185.0189
654,4384.0107
655,590.93677
656,6513.4263
657,878.28894
658,1267.235
659,1423.0466
660,1992.4375
661,208.77992
662,71.2579
663,2683.8142
664,1821.22
665,477.57266
666,4330.3276
667,504.74002
668,1876.1632
669,2476.752
670,7342.857
671,2480.2522
672,3238.2598
673,189.60004
674,2229.2837
675,26.614859
676,435.66077
677,1093.2947
678,3399.031
679,356.35925
680,374.3213
681,4788.679
682,900.7054
683,1939.2028
684,1039.5499
685,1034.6168
686,1459.3694
687,3720.7917
688,468.2231
689,801.34485
690,545.6903
691,53.054237
692,4162.932
693,1935.9935
694,2755.313
695,979.6863
696,6940.1343
697,2131.4678
698,789.8763
699,890.08386
700,207.5472
701,7146.8726
702,102.54614
703,4557.5522
704,1423.1542
705,113.68179
706,8485.673
707,1468.6858
708,2408.4187
709,1762.5153
710,1696.4535
711,6585.035
712,467.01697
713,9424.727
714,6803.775
715,2512.8352
716,6139.635
717,3103.2307
718,508.474
719,1650.7397
720,1997.7207
721,1280.7504
722,690.3911
723,2706.3406
724,2641.8005
725,2543.5186
726,8792.569
727,476.72476
728,2983.6665
729,3809.6318
730,605.6656
731,1062.8281
732,970.52325
733,1762.4938
734,5249.7036
735,602.12885
736,6667.059
737,4350.5303
738,907.46686
739,3097.145
740,1606.0989
741,136.20305
742,120.735954
743,691.6012
744,2458.0095
745,335.56244
746,675.4446
747,696.63196
748,502.1264
749,58.012085
750,1460.0796
751,1967.4905
752,2352.026
753,239.54123
754,8449.895
755,2758.8489
756,457.57184
757,2576.146
758,389.1832
759,68.95141
760,5188.4717
761,639.9706
762,3321.996
763,85.63387
764,4652.4556
765,718.0635
766,2041.9858
767,3278.4849
768,485.35995
769,9819.856
770,2952.6194
771,3089.7944
772,4391.651
773,5029.339
774,2238.905
775,1920.0892
776,5170.442
777,1505.4312
778,1765.288
779,188.45807
780,4427.409
781,337.01044
782,139.5901
783,851.47644
784,2949.8176
785,2516.712
786,2185.3923
787,4258.883
788,8909.089
789,428.2434
790,12147.439
791,1296.5403
792,1243.0181
793,2185.4023
794,77.89477
795,1044.4287
796,2347.0432
797,81.268745
798,486.28198
799,291.6818
800,1088.9224
801,7759.9736
802,406.39017
803,2505.121
804,2592.064
805,3015.4084
806,2010.0386
807,9222.681
808,4010.2937
809,6433.5166
810,4504.8076
811,1355.3925
812,316.12018
813,3091.9722
814,1521.1116
815,3424.709
816,411.6058
817,2364.2693
818,1143.483
819,2601.8406
820,1011.2365
821,4543.831
822,1933.6075
823,212.86824
824,460.24786
825,1273.5166
826,971.8074
827,2991.1228
828,904.2803
829,2783.6108
830,4124.6206
831,1726.9548
832,2936.243
833,1992.7632
834,1793.7384
835,1771.2577
836,468.26337
837,1396.7499
838,534.00684
839,2325.1387
840,2832.5027
841,2533.3694
842,1387.7212
843,3524.3657
844,331.8697
845,1922.3547
846,2626.2986
847,6323.4272
848,2735.27
849,2219.0154
850,4948.199
851,3959.5454
852,1864.4482
853,1360.5685
854,569.58545
855,2402.6545
856,2895.8875
857,1285.3945
858,1470.2144
859,1054.96
860,373.31262
861,46.865425
862,2999.3926
863,613.24414
864,852.1729
865,1835.2622
866,2661.1282
867,1423.5939
868,2518.9436
869,1641.3866
870,386.39868
871,6231.851
872,2333.405
873,1678.9359
874,4841.5234
875,4037.7898
876,2574.056
877,62.768196
878,1056.7145
879,2821.2947
880,172.63394
881,315.13232
882,2139.789
883,1585.022
884,2112.2236
885,1174.2648
886,893.12384
887,1314.1295
888,701.3615
889,529.00934
890,788.49664
891,4664.689
892,7034.4385
893,649.1075
894,1096.197
895,4203.217
896,947.94
897,1889.5792
898,3304.8064
899,5455.032
900,4637.5977
901,4053.79
902,607.91345
903,3691.7388
904,271.36996
905,4217.4263
906,1643.5671
907,831.62177
908,391.02188
909,2457.6213
910,1689.7628
911,125.82113
912,7843.059
913,1889.9265
914,1829.3588
915,1558.6403
916,1227.0433
917,8118.9844
918,2608.0115
919,1053.2194
920,262.84903
921,1155.1722
922,2808.0586
923,2096.6726
924,9671.27
925,5070.6235
926,6108.696
927,344.41003
928,1772.9053
929,61.172695
930,608.1138
931,1471.1886
932,1175.352
933,1244.0254
934,6567.5747
935,4140.734
936,844.9517
937,2144.0444
938,2710.7495
939,911.7154
940,2635.3682
941,2537.3782
942,2322.5012
943,86.295364
944,2297.6968
945,1249.7386
946,241.51584
947,2619.8787
948,1654.6736
949,2045.5723
950,5327.821
951,6008.371
952,2058.748
953,1753.9775
954,1613.9158
955,1820.6221
956,1581.5447
957,551.4688
958,3172.135
959,516.232
960,7102.8364
961,557.66205
962,226.32724
963,1720.6515
964,750.73676
965,10256.1045
966,1379.1832
967,6725.6143
968,2119.0566
969,830.7344
970,2040.757
971,2608.0784
972,3946.9004
973,728.6624
974,798.2508
975,679.01373
976,2206.884
977,506.77792
978,3243.2126
979,1105.5809
980,358.8302
981,1289.0121
982,1092.71
983,8538.762
984,2357.6147
985,83.24059
986,2200.277
987,284.5105
988,3651.1743
989,1501.1984
990,87.292595
991,2158.1794
992,56.65228
993,1721.4757
994,5133.7344
995,3348.902
996,2157.0076
997,1118.139
998,575.5234
999,18.928244
1000,4104.2803
1001,3911.5952
1002,4580.9375
1003,350.52078
1004,518.972
1005,6077.784
1006,3448.8772
1007,3662.203
1008,163.44159
1009,1871.0956
1010,1398.7802
1011,2222.7786
1012,2982.111
1013,943.801
1014,2736.0552
1015,1035.5605
1016,4400.6255
1017,61.348347
1018,2432.8074
1019,2951.6294
1020,170.55544
1021,223.55547
1022,2095.3318
1023,2971.7976
1024,1925.1019
1025,3004.464
1026,267.59848
1027,2045.2627
1028,40.981014
1029,2210.147
1030,4074.136
1031,3269.187
1032,5772.5005
1033,1176.2983
1034,2787.696
1035,116.64013
1036,227.9329
1037,1075.8173
1038,2710.7017
1039,1275.9446
1040,851.94806
1041,272.0702
1042,1996.2805
1043,300.21515
1044,3412.5332
1045,177.54971
1046,14607.234
1047,1221.5577
1048,4942.215
1049,1605.5806
1050,2108.5066
1051,6096.3755
1052,746.5133
1053,2219.9414
1054,5713.978
1055,7640.1387
1056,4859.6426
1057,1852.132
1058,3098.341
1059,1036.1738
1060,40.691784
1061,1239.7098
1062,2618.9314
1063,2651.8472
1064,565.82745
1065,2236.6802
1066,3082.1392
1067,385.53375
1068,2265.6658
1069,1531.9064
1070,1928.264
1071,3000.4082
1072,198.66719
1073,1622.0752
1074,7264.2
1075,3166.2065
1076,1884.9414
1077,3699.2222
1078,3924.0618
1079,2459.1162
1080,4723.457
1081,4558.616
1082,1214.1299
1083,629.659
1084,930.009
1085,4602.9414
1086,625.6251
1087,2091.086
1088,5573.0005
1089,660.64166
1090,39.91222
1091,1076.3799
1092,572.67755
1093,2965.1465
1094,2341.9758
1095,6688.7705
1096,176.15628
1097,888.9891
1098,1895.0176
1099,1247.2094
1100,2874.4805
1101,3180.1687
1102,176.44554
1103,1432.8607
1104,3534.4011
1105,285.80563
1106,1752.9609
1107,6274.0366
1108,5456.4834
1109,1764.5011
1110,6844.504
1111,603.2796
1112,1175.818
1113,938.78564
1114,3494.6157
1115,762.6589
1116,6057.2134
1117,343.8412
1118,1938.192
1119,195.52016
1120,269.89877
1121,1229.8629
1122,89.88085
1123,4140.9976
1124,4418.2036
1125,6483.599
1126,493.55298
1127,564.74945
1128,781.5335
1129,3485.7874
1130,4871.3623
1131,1812.2847
1132,1601.3384
1133,309.95963
1134,448.97867
1135,1171.8354
1136,744.3791
1137,523.6323
1138,4058.6772
1139,5309.241
1140,111.401085
1141,369.4657
1142,243.09967
1143,193.13994
1144,2481.7634
1145,1253.1903
1146,2438.3108
1147,3929.799
1148,2606.653
1149,1041.0614
1150,951.9755
1151,914.456
1152,3009.618
1153,556.7717
1154,1852.9513
1155,1565.5111
1156,6748.094
1157,1021.9273
1158,1428.9991
1159,256.27972
1160,1884.476
1161,1552.166
1162,4012.7776
1163,334.3625
1164,4113.031
1165,2678.1655
1166,141.06694
1167,1305.4254
1168,3998.796
1169,1324.4744
1170,3863.8093
1171,3472.0647
1172,237.35083
1173,4303.1274
1174,2647.4504
1175,970.23083
1176,2748.0928
1177,928.08954
1178,756.5793
1179,543.9649
1180,2723.1614
1181,1899.2515
1182,1634.5092
1183,522.92847
1184,2520.3687
1185,1426.8895
1186,1212.6371
1187,841.90344
1188,2850.113
1189,1223.7046
1190,2182.9062
1191,3010.714
1192,547.2365
1193,661.6084
1194,3227.9355
1195,4174.306
1196,549.2216
1197,4171.959
1198,660.5632
1199,810.8407
1200,347.83383
1201,3091.8672
1202,10985.955
1203,5568.0923
1204,2699.8054
1205,5309.861
1206,1914.3672
1207,628.59143
1208,1148.1807
1209,3149.406
1210,789.6318
1211,1665.5165
1212,3028.458
1213,471.8224
1214,2125.267
1215,3965.8704
1216,2091.2104
1217,516.8072
1218,2093.1558
1219,3715.6501
1220,1719.8615
1221,537.45325
1222,3347.8306
1223,1825.9028
1224,505.4829
1225,843.46735
1226,875.1895
1227,2421.036
1228,1269.0111
1229,1954.373
1230,2046.3901
1231,2202.8203
1232,1712.9526
1233,741.9516
1234,830.7968
1235,2118.6145
1236,8137.403
1237,3396.9326
1238,75.50651
1239,360.19226
1240,667.51276
1241,122.795166
1242,1401.048
1243,66.21511
1244,1145.3838
1245,744.46405
1246,332.2767
1247,869.7138
1248,1513.7926
1249,475.00177
1250,382.8678
1251,3351.462
1252,1356.6063
1253,157.16406
1254,2957.041
1255,7465.3315
1256,8355.9375
1257,1426.9185
1258,997.16144
1259,2121.6975
1260,2534.3638
1261,821.07184
1262,6708.9004
1263,2157.2014
1264,3152.1294
1265,1325.6052
1266,472.95642
1267,419.77795
1268,6010.969
1269,1194.4573
1270,1259.7202
1271,3387.9644
1272,1331.6359
1273,6044.384
1274,1252.8472
1275,69.81684
1276,5788.328
1277,3126.964
1278,436.2721
1279,1836.5615
1280,1033.3645
1281,435.27512
1282,505.05035
1283,3030.8425
1284,4029.417
1285,1179.6233
1286,2171.5496
1287,3455.2678
1288,9679.566
1289,4028.213
1290,952.0953
1291,377.53387
1292,491.17322
1293,1153.8728
1294,499.2965
1295,410.97
1296,4941.28
1297,1837.8627
1298,5494.8887
1299,5107.522
1300,154.86444
1301,140.59695
1302,106.12006
1303,2307.4314
1304,3078.3008
1305,2701.9023
1306,785.0295
1307,90.69
1308,3850.6875
1309,1346.2562
1310,1679.6277
1311,1285.6011
1312,1782.8539
1313,824.03094
1314,386.22412
1315,841.4523
1316,77.64716
1317,1232.3795
1318,1716.6628
1319,214.62582
1320,624.34076
1321,352.15244
1322,4123.0684
1323,2223.5652
1324,3555.238
1325,270.04163
1326,2155.8098
1327,1217.9183
1328,97.70759
1329,3822.1963
1330,2403.4863
1331,561.3385
1332,5041.728
1333,1673.4323
1334,3792.4436
1335,1673.1929
1336,495.47278
1337,753.74963
1338,131.56361
1339,3925.9668
1340,6534.988
1341,2144.658
1342,7792.3315
1343,389.21915
1344,1940.0461
1345,2312.2913
1346,484.1068
1347,646.1479
1348,1860.4207
1349,1643.3867
1350,3875.596
1351,196.82913
1352,754.4236
1353,2142.2441
1354,715.4704
1355,2391.4526
1356,1780.3809
1357,745.83307
1358,1229.092
1359,693.56647
1360,636.79205
1361,1234.2183
1362,3222.8938
1363,284.16138
1364,2519.6245
1365,8757.93
1366,6185.2344
1367,3537.3042
1368,2019.4261
1369,7071.2383
1370,484.9486
1371,315.5349
1372,4052.456
1373,789.9226
1374,252.35144
1375,4524.429
1376,2967.1292
1377,731.7977
1378,3391.8938
1379,3359.8142
1380,1094.2437
1381,3268.3271
1382,4713.209
1383,4456.173
1384,11760.495
1385,451.3772
1386,158.93477
1387,607.6449
1388,1913.3639
1389,1258.587
1390,239.93742
1391,4124.7754
1392,480.23077
1393,4736.8643
1394,4290.562
1395,209.7463
1396,925.9666
1397,2884.5063
1398,1458.3016
1399,2983.5461
1400,62.94367
1401,850.03674
1402,2190.8372
1403,4275.878
1404,212.01785
1405,5318.4834
1406,110.26025
1407,4089.3762
1408,895.66095
1409,1495.3729
1410,134.93068
1411,146.9431
1412,445.47986
1413,2868.7852
1414,1579.4756
1415,761.43866
1416,2091.0508
1417,682.2596
1418,629.01404
1419,313.63104
1420,6855.856
1421,686.0159
1422,1067.0504
1423,237.81326
1424,1566.8903
1425,6217.9062
1426,463.8416
1427,1843.196
1428,11765.402
1429,1107.3478
1430,4907.5596
1431,1306.9828
1432,3594.6868
1433,3491.1204
1434,1248.0691
1435,883.3555
1436,1456.7787
1437,4055.0623
1438,420.5759
1439,5451.844
1440,3821.383
1441,687.4999
1442,6635.676
1443,47.02735
1444,1020.3071
1445,1432.7283
1446,943.0613
1447,136.0722
1448,341.672
1449,2156.8403
1450,1434.0338
1451,209.07771
1452,1824.9111
1453,2145.8428
1454,13296.741
1455,839.2865
1456,7966.1133
1457,1988.0525
1458,270.31372
1459,1651.6907
1460,1314.0251
1461,2028.2289
1462,505.03094
1463,1404.982
1464,110.07388
1465,1680.5288
1466,360.5779
1467,531.9024
1468,1746.279
1469,6193.471
1470,966.22614
1471,439.3031
1472,1351.4805
1473,154.50691
1474,5515.8394
1475,462.5003
1476,1103.3627
1477,2096.144
1478,5813.8027
1479,1065.213
1480,3398.073
1481,1889.5189
1482,5078.808
1483,1155.0233
1484,1500.6531
1485,845.6992
1486,159.71944
1487,980.9493
1488,2506.2515
1489,1111.0009
1490,590.18866
1491,1558.737
1492,3788.7139
1493,1079.8999
1494,4199.6963
1495,1024.3433
1496,398.28766
1497,1087.0895
1498,258.57132
1499,1027.7498
1500,1708.1821
1501,1498.9653
1502,2583.8452
1503,320.1364
1504,542.3024
1505,636.98334
1506,5451.0723
1507,3352.6458
1508,2918.2056
1509,772.2577
1510,5276.2803
1511,270.92648
1512,248.26913
1513,141.53911
1514,1833.959
1515,1320.3485
1516,1116.7014
1517,556.1102
1518,190.36974
1519,4055.4126
1520,2606.6653
1521,888.62067
1522,2643.815
1523,6499.6113
1524,1878.6116
1525,689.264
1526,267.22046
1527,1452.0536
1528,651.9831
1529,287.5083
1530,2878.8035
1531,5908.363
1532,1290.8168
1533,884.8868
1534,88.31891
1535,1042.3539
1536,1216.9073
1537,558.46625
1538,7907.062
1539,597.1973
1540,2095.647
1541,875.0366
1542,3663.7024
1543,184.8587
1544,1996.9487
1545,9297.021
1546,7521.4995
1547,5528.802
1548,2582.663
1549,959.1208
1550,738.73895
1551,1404.0052
1552,7570.623
1553,465.48535
1554,2833.002
1555,1193.1963
1556,9317.644
1557,1254.7317
1558,3522.674
1559,405.12714
1560,479.7303
1561,1768.8859
1562,1393.5884
1563,90.190994
1564,4199.1895
1565,277.84235
1566,244.31697
1567,813.53577
1568,98.37327
1569,1700.3794
1570,855.04675
1571,516.6567
1572,837.9892
1573,144.82535
1574,1515.299
1575,1303.0077
1576,1688.573
1577,4798.929
1578,1455.6019
1579,2896.2358
1580,2250.5864
1581,111.7835
1582,1393.6321
1583,7780.474
1584,6004.24
1585,1868.4907
1586,1835.9462
1587,1780.3656
1588,3383.945
1589,100.40458
1590,1096.133
1591,288.943
1592,4190.71
1593,498.61725
1594,4200.868
1595,358.5943
1596,8704.609
1597,434.02515
1598,594.9815
1599,5873.498
1600,84.04964
1601,112.85562
1602,1027.635
1603,991.3431
1604,6280.1387
1605,1208.1671
1606,7412.7456
1607,105.79297
1608,2308.8086
1609,1201.366
1610,74.988976
1611,489.2225
1612,3608.8499
1613,326.12576
1614,99.47881
1615,899.9399
1616,261.99042
1617,5220.018
1618,720.72174
1619,14457.237
1620,95.83791
1621,1728.9166
1622,3114.247
1623,4978.557
1624,329.6494
1625,8942.159
1626,800.978
1627,488.68002
1628,649.8388
1629,5026.4307
1630,547.6454
1631,1671.0094
1632,6077.314
1633,2182.4026
1634,5572.8545
1635,89.0727
1636,2031.7588
1637,1376.1984
1638,36.929596
1639,116.18656
1640,1449.3701
1641,8368.813
1642,550.43805
1643,5726.0093
1644,2448.6047
1645,984.2173
1646,2303.3445
1647,2632.1147
1648,5176.5654
1649,4155.552
1650,6835.154
1651,1702.4469
1652,4812.418
1653,1023.37164
1654,829.8281
1655,986.8001
1656,1309.5546
1657,925.25934
1658,2171.6692
1659,76.58195
1660,459.02
1661,782.4923
1662,3963.4734
1663,578.26904
1664,282.59003
1665,704.0836
1666,1511.5344
1667,497.2269
1668,2414.8276
1669,1165.88
1670,495.46588
1671,1292.1411
1672,775.17035
1673,1769.8936
1674,1095.835
1675,1600.9493
1676,1682.9047
1677,1712.0708
1678,971.23645
1679,454.5099
1680,721.27875
1681,5335.1465
1682,1182.9167
1683,3941.0881
1684,1369.5751
1685,2097.2869
1686,799.61096
1687,7361.4585
1688,95.94978
1689,1649.4991
1690,1573.2632
1691,6654.0493
1692,2082.7524
1693,325.75638
1694,1272.1926
1695,405.45593
1696,2516.7913
1697,182.18268
1698,1004.7767
1699,638.43494
1700,3462.4229
1701,430.7112
1702,1672.2781
1703,2132.79
1704,260.20395
1705,6827.6514
1706,1941.7178
1707,1572.8683
1708,1731.7892
1709,108.397194
1710,754.303
1711,4785.4565
1712,1426.1702
1713,2904.7192
1714,449.45834
1715,906.8331
1716,7201.565
1717,920.2791
1718,3302.7917
1719,1500.9646
1720,1198.7144
1721,623.51324
1722,1015.7402
1723,637.5111
1724,1712.1775
1725,839.72205
1726,698.3582
1727,1812.6715
1728,3727.8345
1729,4347.761
1730,7369.6997
1731,401.8051
1732,837.9827
1733,4975.3765
1734,3408.6487
1735,1255.8698
1736,353.88678
1737,7306.1147
1738,1465.333
1739,159.16277
1740,806.17316
1741,9007.354
1742,1345.7635
1743,3154.289
1744,312.0703
1745,3590.924
1746,175.97026
1747,1077.0187
1748,1212.3317
1749,3679.431
1750,8446.862
1751,956.2304
1752,6306.602
1753,9827.864
1754,610.8371
1755,2467.6763
1756,3255.1873
1757,2721.9124
1758,4485.8726
1759,11737.029
1760,213.29451
1761,731.591
1762,1859.1104
1763,1404.8798
1764,109.75185
1765,304.03754
1766,851.5949
1767,231.24869
1768,249.08571
1769,571.6636
1770,992.63007
1771,2544.1646
1772,1283.8082
1773,585.6716
1774,935.57495
